#sjh_ID, date, SOL_event, duration, basepoint_X, std_X, basepoint_Y, std_Y, basepoint_X_longitude, basepoint_Y_latitude, max_height, upper_H, lower_H, avg_width, std_width, velocity, sigma, flag
sjh_2015-01-20T12_2,2015-01-20T12:45:43.000000,SOL2015-01-20T12:45:35L244C105,42.2,938.7154285714286,5.092900516745755,-244.53142857142853,1.2013048687802388,85.0,-15.0,254.30745762167487,83.4695386282581,-62.843018894335785,26.4698131880696,5.653386728588668,0.27169600173255865,0.5193041101702717,000
sjh_2015-01-20T14_1,2015-01-20T14:45:43.000000,SOL2015-01-20T14:45:35L243C102,55.8,943.213,2.7000356664310927,-245.32959999999997,2.1859651964292586,89.0,-14.0,254.5873850174042,92.87612446260698,-68.05056937596586,26.344944114989893,4.390479026035748,0.13513130839564977,0.4850378983385147,000
sjh_2015-01-20T15_1,2015-01-20T15:01:19.000000,SOL2015-01-20T14:45:35L243C102,10.8,944.8275000000001,5.680499999999995,-235.8585,13.999499999999998,88.0,-14.0,261.6429362107833,74.2420228761908,-57.83200566157187,41.19489114017648,4.602531254539141,0.8385991545217414,0.41456555572129605,000
sjh_2015-01-21T21_1,2015-01-21T21:15:31.000000,SOL2015-01-21T21:10:11L167C066,16.2,414.96133333333336,1.1334232317286534,502.9636666666667,1.2647635703517428,28.0,26.0,101.25070470865865,31.1362747303188,-23.81329169837532,36.151914793061486,5.212201914279642,0.324521489450829,0.4630897964565795,000
sjh_2015-01-29T05_1,2015-01-29T05:00:07.000000,SOL2015-01-29T05:00:03L129C082,10.8,812.4815,1.6794999999999618,108.452,0.7489999999999952,56.0,3.0,76.35184249617024,16.588024730473293,-13.627373153601757,56.29987297421515,5.926591337121085,nan,0.41345715711132347,010
sjh_2015-01-29T08_1,2015-01-29T08:43:43.000000,SOL2015-01-29T05:00:03L129C082,5.6,978.393,0.0,123.428,0.0,89.0,7.0,24.171062574905562,5.920130662714137,-4.755406260233772,23.912063252676383,0.0,nan,0.35477280141890355,110
sjh_2015-02-06T11_1,2015-02-06T11:10:19.000000,SOL2015-02-06T11:10:11L203C083,42.0,-968.156375,2.4981900416851905,177.40975,4.635836730030511,-88.0,10.0,136.39384499675933,39.08672591361535,-30.380507699711796,38.00708384871655,10.40121966726158,0.1457199198683326,0.42410174102001497,000
sjh_2015-02-06T12_1,2015-02-06T12:12:43.000000,SOL2015-02-06T11:10:11L203C083,87.4,-967.3513529411766,1.7346572450445255,180.6915294117647,3.623384526324183,-88.0,10.0,220.7024117138053,98.60153137964409,-68.15323219417,29.78393182601736,11.644212275313533,0.0704669258345483,0.47046844718393155,000
sjh_2015-02-07T10_1,2015-02-07T10:45:31.000000,SOL2015-02-07T10:40:11L333C079,42.2,704.424125,73.22697294787883,259.741875,10.77206237725047,47.0,11.0,264.73641715487497,92.29385214459398,-68.43549649199988,64.39208949911401,8.49105132996443,0.4242570787738381,0.3806902036038866,000
sjh_2015-02-23T21_1,2015-02-23T21:25:43.000000,SOL2015-02-23T21:20:23L024C010,16.0,-127.21433333333334,6.768594749938045,973.9913333333334,2.6030526097044224,-45.0,79.0,78.29273684065457,30.001427127869757,-21.68993926255419,29.659361399598456,4.785743206094042,0.2509382591046621,0.4644337304685279,000
sjh_2015-03-10T11_1,2015-03-10T11:23:07.000000,SOL2015-03-10T06:16:09L194C106,5.6,-577.277,0.0,-174.902,0.0,-38.0,-16.0,31.68890299458154,15.630108638018426,-10.467272652916202,19.72319796584728,0.0,nan,0.5515199999011623,110
sjh_2015-03-10T12_1,2015-03-10T12:35:55.000000,SOL2015-03-10T06:16:09L194C106,21.4,-568.1656666666667,0.7896642043017756,-171.45366666666666,5.339714994475104,-37.0,-15.0,47.48212511040336,23.289501130559408,-15.625400533752918,22.594836399860416,11.524281064931676,0.05008662986329468,0.48240523048812967,000
sjh_2015-03-10T13_1,2015-03-10T13:48:55.000000,SOL2015-03-10T06:16:09L194C106,5.6,-539.76,0.0,-171.88,0.0,-35.0,-16.0,54.07544664632929,16.672422185279636,-12.74340402381645,17.032969940676836,0.0,nan,0.4157839196415994,110
sjh_2015-03-10T14_1,2015-03-10T14:35:43.000000,SOL2015-03-10T06:16:09L194C106,7.2,-553.4895,1.0185000000000173,-177.793,0.6910000000000025,-36.0,-16.0,56.99437162562636,18.30674590854074,-13.856122109925712,23.756834422684733,8.22772263224416,0.5936913711002746,0.5199259445947563,000
sjh_2015-04-05T23_1,2015-04-05T23:00:07.000000,SOL2015-04-05T23:00:03L330C082,42.2,934.984875,14.934539157917627,140.68775,17.80105269885745,79.0,7.0,226.15934200691328,71.11556306090127,-54.102948732371516,49.834810676742705,16.819026582659628,0.18121742147989847,0.4175455387081504,000
sjh_2015-04-05T23_2,2015-04-05T23:05:19.000000,SOL2015-04-05T23:00:03L330C082,5.6,945.454,0.0,172.891,0.0,88.0,10.0,48.1520174551389,12.756294456126314,-10.084687853591321,52.26401937279605,0.0,nan,0.37500599824525943,110
sjh_2015-04-05T23_3,2015-04-05T23:26:19.000000,SOL2015-04-05T23:00:03L330C082,16.0,948.7805000000001,2.2864999999999895,176.0625,2.336500000000001,88.0,10.0,40.39867633970205,12.628114492157174,-9.62078040451294,20.835627912582787,1.0214315877252034,0.06474146849311226,0.4810517743252696,000
sjh_2015-04-06T08_1,2015-04-06T08:50:31.000000,SOL2015-04-06T08:50:23L322C061,73.4,853.4203076923077,3.1334946179481555,395.27476923076927,5.442023706643384,74.0,22.0,261.3759049740432,76.2225887915963,-59.0131428095119,67.36117096693802,24.81819627661292,0.10471791064665191,0.45666892614486937,000
sjh_2015-04-10T10_1,2015-04-10T10:05:31.000000,SOL2015-04-10T10:05:23L094C071,45.4,-928.894,6.00551931559629,265.095125,26.797025247392202,-88.0,15.0,270.30480343493724,52.790495142881454,-44.16506360705437,56.62484861085342,39.73937554772258,0.11319296626253654,0.4032397717475934,000
sjh_2015-04-10T10_2,2015-04-10T10:21:07.000000,SOL2015-04-10T10:05:23L094C071,16.2,-920.9250000000001,1.8427817740217636,293.00033333333334,2.0660968569315017,-87.0,17.0,291.51411424663473,54.26625677572846,-45.749791206146305,70.63875860066368,7.692968847623009,0.4583555255450232,0.4013991657619899,000
sjh_2015-04-25T12_1,2015-04-25T12:40:43.000000,SOL2015-04-25T10:20:03L291C052,5.6,-586.696,0.0,549.84,0.0,-46.0,31.0,66.71517544007513,21.94333358867646,-16.512271254571736,22.503057792220194,0.0,nan,0.4337497355248462,110
sjh_2015-05-02T06_1,2015-05-02T06:30:43.000000,SOL2015-05-02T06:30:35L164C086,109.8,-948.88305,3.7009553290332975,108.77325499999999,10.3153060039184,-89.0,6.0,244.27908675529298,76.06202096543232,-58.00180048823506,60.183565513014436,42.376961166808556,0.060048939713690505,0.43157777876429915,000
sjh_2015-05-02T06_2,2015-05-02T06:35:55.000000,SOL2015-05-02T06:30:35L164C086,5.6,-959.531,0.0,61.549,0.0,-89.0,3.0,52.05513693536889,17.176681378215402,-12.915080421378539,23.28196032575435,0.0,nan,0.4346521950831023,110
sjh_2015-05-02T06_3,2015-05-02T06:56:43.000000,SOL2015-05-02T06:30:35L164C086,5.6,-948.469,0.0,113.085,0.0,-89.0,6.0,151.78358330741835,57.3559745098138,-41.62624912306839,125.56098225264886,0.0,nan,0.473283125707778,110
sjh_2015-05-02T07_1,2015-05-02T07:17:31.000000,SOL2015-05-02T06:30:35L164C086,5.6,-950.999,0.0,73.9099,0.0,-89.0,4.0,164.15740816168372,21.66670941907718,-19.14041572177645,44.283099860443336,0.0,nan,0.2196008014036094,110
sjh_2015-05-02T07_2,2015-05-02T07:33:19.000000,SOL2015-05-02T06:30:35L164C086,5.6,-943.513,0.0,95.6119,0.0,-84.0,5.0,171.41045350995964,18.095317587547292,-16.367451904629803,209.03535110368293,0.0,nan,0.18185604212784037,110
sjh_2015-05-02T07_3,2015-05-02T07:59:19.000000,SOL2015-05-02T06:30:35L164C086,5.6,-985.762,0.0,174.088,0.0,-89.0,9.0,194.67850676856972,52.378516770275944,-41.27375650175151,112.65589314527669,0.0,nan,0.3790714869407555,110
sjh_2015-05-06T00_1,2015-05-06T00:12:31.000000,SOL2015-05-05T23:51:37L122C077,10.8,-923.726,0.25900000000001455,240.9265,1.3795000000000073,-88.0,14.0,30.6503340275437,4.646463613522991,-4.034804042268437,5.785103947309079,1.1195397799226288,nan,0.2838933720264534,010
sjh_2015-05-06T01_1,2015-05-06T01:56:19.000000,SOL2015-05-05T23:51:37L122C077,10.8,-899.751,27.312000000000012,240.1175,9.028499999999994,-76.0,13.0,47.55356041349582,24.864314480550092,-16.32727669129948,19.83368031286596,7.336392727153628,nan,0.5200575139900001,010
sjh_2015-05-06T02_1,2015-05-06T02:22:19.000000,SOL2015-05-05T23:51:37L122C077,5.6,-925.736,0.0,235.169,0.0,-88.0,14.0,18.25704097054061,3.996872294406487,-3.279021552939051,22.5413940340876,0.0,nan,0.32694896222167125,110
sjh_2015-05-06T02_2,2015-05-06T02:48:19.000000,SOL2015-05-05T23:51:37L122C077,5.6,-931.823,0.0,230.638,0.0,-88.0,13.0,36.34467831746484,17.326108748071892,-11.7328603393342,27.662344441496643,0.0,nan,0.5414299039796556,110
sjh_2015-05-08T08_1,2015-05-08T08:02:07.000000,SOL2015-05-08T08:02:03L084C070,37.0,-909.2668333333335,1.3992550895228102,298.04400000000004,4.974578575115685,-88.0,18.0,313.54338915850235,110.63202507840717,-81.7773471264377,84.30389323561687,35.177771511060484,0.200989352024681,0.4606827090739418,000
sjh_2015-05-08T08_2,2015-05-08T08:28:07.000000,SOL2015-05-08T08:02:03L084C070,5.6,-909.242,0.0,299.023,0.0,-88.0,18.0,90.1553967436226,37.93876042195668,-26.70210783604625,29.016304468350157,0.0,nan,0.5046355718976764,110
sjh_2015-05-08T08_3,2015-05-08T08:43:55.000000,SOL2015-05-08T08:02:03L084C070,10.8,-897.6675,1.0024999999999977,330.203,0.4480000000000075,-88.0,20.0,63.38425250012811,27.010267807471248,-18.93948470525719,25.797053546013696,0.015583456043991362,0.20315465544912856,0.4973161328138974,000
sjh_2015-05-08T09_1,2015-05-08T09:04:19.000000,SOL2015-05-08T08:02:03L084C070,5.6,-895.565,0.0,348.809,0.0,-88.0,21.0,158.265414001291,65.52196930108028,-46.33800817807532,150.49239774819193,0.0,nan,0.4998493473066599,110
sjh_2015-05-10T21_1,2015-05-10T21:54:55.000000,SOL2015-05-10T18:21:38L128C077,7.6,-151.233,1.3319999999999936,265.286,2.8109999999999786,-9.0,13.0,49.50291596461767,20.652903301371882,-14.572974091813082,21.310524076895184,0.1614808597659554,nan,0.49310551512984535,010
sjh_2015-05-18T21_1,2015-05-18T21:07:43.000000,SOL2015-05-18T21:02:26L122C075,47.0,928.9147777777778,4.339708509867589,227.5006666666667,19.41984070766573,89.0,13.0,92.25238958964695,28.228733537487617,-21.61473977275807,39.43983478075643,14.352814006705456,0.03713864315203178,0.48575237805936067,000
sjh_2015-05-18T21_2,2015-05-18T21:33:31.000000,SOL2015-05-18T21:02:26L122C075,21.2,928.139,4.38729654798942,235.83325,16.444119927423902,89.0,14.0,85.23821019355114,33.07065659358497,-23.826477714764515,25.48518369555151,21.216589876886356,0.13659969582299863,0.39179427979426124,000
sjh_2015-05-29T01_1,2015-05-29T01:06:07.000000,SOL2015-05-29T00:50:23L331C065,10.8,834.3775,3.086500000000001,387.32050000000004,0.508499999999998,74.0,23.0,108.65047660272822,36.82577053213937,-27.503716918613442,57.93805425624065,7.880509120666957,0.34823870706002635,0.44695227152863415,000
sjh_2015-07-05T21_1,2015-07-05T21:38:18.000000,SOL2015-07-05T18:30:06L188C072,21.2,789.1546666666667,4.505905335100694,241.9403333333333,19.10231045944152,60.0,16.0,89.35300270835891,12.616571791660515,-11.055538664331964,43.575211832097516,14.628525881116452,nan,0.4210478272420832,010
sjh_2015-07-07T18_1,2015-07-07T18:44:18.000000,SOL2015-07-07T17:00:06L068C061,16.0,-388.024,1.1189999999999998,235.2325,11.4375,-25.0,17.0,182.66118664073107,74.11973072287275,-52.72509385173811,64.52462795373478,31.795612172627052,nan,0.5423323667236984,010
sjh_2015-07-10T01_1,2015-07-10T01:52:54.000000,SOL2015-07-10T01:32:06L067C074,10.8,42.788799999999995,0.6964000000000006,196.996,1.6129999999999995,2.0,15.0,81.28731509534559,23.090197977857645,-17.982227621419465,16.49311976972872,4.0419344751473085,0.2605362663312359,0.4163846068298963,000
sjh_2015-07-10T02_1,2015-07-10T02:13:42.000000,SOL2015-07-10T01:32:06L067C074,16.0,47.60256666666667,2.053026157218225,198.25699999999998,0.4410812472398593,2.0,15.0,148.35489190198615,25.49552190880387,-21.756551013343387,25.576734103180126,9.40555965596355,0.2377482242019009,0.3530585578678806,000
sjh_2015-07-10T02_2,2015-07-10T02:39:42.000000,SOL2015-07-10T01:32:06L067C074,10.8,50.51325,1.4254499999999979,198.152,1.3780000000000001,3.0,15.0,131.83814818875456,51.52443427946883,-37.04619508756949,27.22743822935029,0.7806358093979053,nan,0.48532996056846267,010
sjh_2015-07-10T03_1,2015-07-10T03:00:30.000000,SOL2015-07-10T01:32:06L067C074,5.6,57.048,0.0,198.223,0.0,3.0,15.0,139.39596729948826,32.836145079237504,-26.575916317171217,27.352072094084576,0.0,nan,0.3449534501775484,110
sjh_2015-07-10T03_2,2015-07-10T03:16:06.000000,SOL2015-07-10T01:32:06L067C074,21.2,56.4995,2.377160834903688,196.97275000000002,2.6165181420162185,3.0,15.0,142.37089509320361,53.4505418055138,-38.860921462871474,25.23443961887005,4.287956522529327,0.22815848572628786,0.44139698157615104,000
sjh_2015-07-10T03_3,2015-07-10T03:47:18.000000,SOL2015-07-10T01:32:06L067C074,62.8,64.06017272727273,2.2550426317642804,198.30645454545456,1.474701594692443,4.0,15.0,161.25709896190617,44.77407908312254,-35.043910199151135,23.03071231943675,2.8736294208605475,0.08614161269332594,0.40961124033038954,000
sjh_2015-07-10T05_1,2015-07-10T05:15:42.000000,SOL2015-07-10T01:32:06L067C074,5.6,68.9034,0.0,199.723,0.0,4.0,15.0,81.98383314172375,21.52867043489057,-17.05110845271815,27.495648209125754,0.0,nan,0.3727064610996881,110
sjh_2015-07-10T05_2,2015-07-10T05:57:18.000000,SOL2015-07-10T01:32:06L067C074,31.6,78.49192500000001,1.4113986349982754,195.94600000000003,1.059807765587702,4.0,15.0,95.84658236184742,35.641897920698746,-25.98063417607451,20.90642646470942,6.144608423707562,0.15360029224655036,0.4616976543977545,000
sjh_2015-07-10T06_1,2015-07-10T06:59:42.000000,SOL2015-07-10T01:32:06L067C074,36.8,85.95678333333332,5.926334029683856,197.1161666666667,2.5687672410883913,5.0,15.0,123.1599159395621,38.886278511059174,-29.554725483441224,25.60733794235728,4.445073051058061,0.06579055338651821,0.38921789726221756,000
sjh_2015-07-10T07_1,2015-07-10T07:51:42.000000,SOL2015-07-10T01:32:06L067C074,5.6,95.3853,0.0,195.067,0.0,6.0,15.0,88.48090292848508,42.531421046292586,-28.72415680323348,29.2763181599053,0.0,nan,0.5438845422148537,110
sjh_2015-07-10T08_1,2015-07-10T08:17:42.000000,SOL2015-07-10T01:32:06L067C074,16.0,96.31116666666667,3.7821469047207703,197.53166666666667,2.327168570506994,6.0,15.0,150.29559597020798,37.103187288551254,-29.757107004409566,26.291344930218013,8.572104686732425,0.24085832687533332,0.3854520435260751,000
sjh_2015-07-10T10_1,2015-07-10T10:38:06.000000,SOL2015-07-10T01:32:06L067C074,16.0,124.45150000000001,1.2394999999999996,198.661,0.7349999999999994,7.0,15.0,74.38848299226163,22.876738844847115,-17.496139589629344,13.270525769381758,0.09250569806603792,0.11921231248759877,0.36783361764836303,000
sjh_2015-07-10T11_1,2015-07-10T11:04:06.000000,SOL2015-07-10T01:32:06L067C074,47.2,128.70357142857142,1.6408408869620879,196.60814285714287,2.69543017656453,8.0,15.0,120.42705240933203,38.6031978294993,-29.232610281372708,18.968425042084363,3.8741381153893304,0.3859841423376027,0.4231055402097524,000
sjh_2015-07-10T12_1,2015-07-10T12:11:42.000000,SOL2015-07-10T01:32:06L067C074,21.2,138.164,0.45812079920765136,198.80766666666668,0.9338969726664468,8.0,15.0,103.0055993878488,40.01831204889208,-28.82112632550467,19.863556574231215,3.447773613360225,0.11004871729471026,0.38123009244479,000
sjh_2015-07-10T12_2,2015-07-10T12:42:54.000000,SOL2015-07-10T01:32:06L067C074,5.6,138.932,0.0,196.874,0.0,8.0,15.0,104.87880427884369,54.59483032308117,-35.90462171620943,24.691048620907136,0.0,nan,0.5674884896503027,110
sjh_2015-07-10T13_1,2015-07-10T13:24:30.000000,SOL2015-07-10T01:32:06L067C074,5.6,144.294,0.0,198.097,0.0,9.0,15.0,68.27198052085497,16.162749887649877,-13.068827722365073,26.13806886516291,0.0,nan,0.3462032444302155,110
sjh_2015-07-10T15_1,2015-07-10T15:24:06.000000,SOL2015-07-10T01:32:06L067C074,5.6,165.829,0.0,196.438,0.0,10.0,15.0,90.65940124090827,23.13059446408132,-18.428736476065477,28.019000446125848,0.0,nan,0.36522833736537763,110
sjh_2015-07-10T15_2,2015-07-10T15:55:18.000000,SOL2015-07-10T01:32:06L067C074,10.8,166.932,4.451999999999998,197.6865,2.578499999999991,10.0,15.0,72.97819107788298,37.096343949532155,-24.594462982428855,16.24176593292117,1.6382810748470416,nan,0.5638780961919664,010
sjh_2015-07-10T16_1,2015-07-10T16:36:54.000000,SOL2015-07-10T01:32:06L067C074,16.0,174.20933333333332,2.518523950429866,201.15833333333333,1.0766195036109845,11.0,16.0,112.13176100681734,33.28252422439915,-25.66479659202524,29.731309019075923,9.782681858547166,0.3593966698936453,0.4167136757909578,000
sjh_2015-07-10T18_1,2015-07-10T18:05:18.000000,SOL2015-07-10T01:32:06L067C074,5.6,187.069,0.0,193.786,0.0,11.0,15.0,37.81710007390837,9.703238000095986,-7.7219215469200275,16.5080414646923,0.0,nan,0.3666884591578341,110
sjh_2015-07-17T08_1,2015-07-17T08:20:54.000000,SOL2015-07-17T08:00:06L032C049,16.2,602.9486666666666,10.966402823573853,494.118,8.204891264768026,50.0,34.0,203.9246358952248,69.84738052233018,-52.027237215973166,58.500581884895894,11.825698166645125,0.3206362199610453,0.456088675602073,000
sjh_2015-08-06T21_1,2015-08-06T21:35:54.000000,SOL2015-08-06T21:30:34L046C100,26.4,-183.49425,2.0806827455188843,-360.003,1.2165761381845455,-11.0,-16.0,162.2970435413104,58.85187222434047,-43.190285766551234,71.30211882388502,13.349820007197911,0.26009141593158713,0.4904344867794206,000
sjh_2015-08-06T22_1,2015-08-06T22:59:18.000000,SOL2015-08-06T21:30:34L046C100,10.8,-144.69650000000001,0.6135000000000019,-350.7635,0.5494999999999948,-9.0,-15.0,72.91658852716576,28.347739974249656,-20.412128554711764,15.833262290334453,3.2061952912249723,0.23370701451014667,0.4135131253698242,000
sjh_2015-08-09T01_1,2015-08-09T01:14:30.000000,SOL2015-08-09T00:48:29L031C107,10.8,93.2401,0.49859999999999616,-378.26599999999996,0.5979999999999848,5.0,-17.0,36.786416722616494,15.445816835642493,-10.878268380068269,16.73902029671619,2.876791673222767,0.117905181803258,0.4634313631493625,000
sjh_2015-08-10T05_1,2015-08-10T05:05:42.000000,SOL2015-08-10T04:50:06L093C037,31.6,651.0414000000001,70.8106695847455,713.2102,58.024533902134856,96.0,47.0,253.85523685163557,60.84506438217162,-49.0811040517996,185.7553736924094,33.227137842332375,0.406819289826339,0.3856167341931589,001
sjh_2015-08-25T02_1,2015-08-25T02:30:42.000000,SOL2015-08-25T02:30:34L179C096,26.4,154.29175,9.214296510721809,-349.7465,1.57996716738039,9.0,-14.0,209.61029681520895,24.07767031485425,-21.59686561228192,68.161494499546,12.960858057565376,0.16795696860193024,0.42515113073853966,000
sjh_2015-08-25T03_1,2015-08-25T03:12:18.000000,SOL2015-08-25T02:30:34L179C096,21.4,151.5616666666667,7.147023451914955,-354.58566666666667,4.648577440704024,9.0,-14.0,105.06119504250843,24.468310091609286,-19.846211071627323,23.974271604041615,5.4240199780521925,0.1108240454034899,0.4879673972059371,000
sjh_2015-08-25T10_1,2015-08-25T10:26:06.000000,SOL2015-08-25T10:15:34L195C099,31.6,214.0088,2.035194182381625,-345.158,5.5322160478419535,13.0,-14.0,193.88882481721322,49.554471355431,-39.46733537788191,77.19472174665934,22.63432679042696,0.12428770821616232,0.4429958995688262,000
sjh_2015-08-29T17_1,2015-08-29T17:00:06.000000,SOL2015-08-29T17:00:00L192C106,5.6,924.299,0.0,-236.588,0.0,88.0,-14.0,31.53588598723683,13.400985978418626,-9.404570176913177,9.371872171556737,0.0,nan,0.5075020836510769,110
sjh_2015-08-29T17_2,2015-08-29T17:00:06.000000,SOL2015-08-29T17:00:00L192C106,16.0,911.5353333333333,1.026049489817905,-280.82099999999997,2.6704218143706573,87.0,-16.0,78.49920867117066,39.45754306073545,-26.25865718493296,35.59361935835479,18.619673259911934,0.2516000277922137,0.4372656571408408,000
sjh_2015-08-29T17_3,2015-08-29T17:36:30.000000,SOL2015-08-29T17:00:00L192C106,73.2,909.1904000000001,6.983454635064236,-277.6916,16.038232272915863,87.0,-16.0,80.31321077506492,48.46171713233482,-30.224176132869186,35.458135484569254,21.82406896886852,nan,0.47315301142763444,010
sjh_2015-08-29T17_4,2015-08-29T17:46:54.000000,SOL2015-08-29T17:00:00L192C106,10.8,913.494,3.3220000000000027,-265.6775,15.586500000000001,87.0,-16.0,34.521098939634015,16.449690277282983,-11.140918049586551,21.47492483509948,8.594200127226872,0.11064454788344236,0.5399345452383127,000
sjh_2015-08-29T18_1,2015-08-29T18:49:18.000000,SOL2015-08-29T17:00:00L192C106,5.6,861.078,0.0,-327.352,0.0,72.0,-18.0,25.36406690576257,8.953766888278775,-6.617665432377492,7.479029482493045,0.0,nan,0.4537417021746854,110
sjh_2015-08-29T18_2,2015-08-29T18:59:42.000000,SOL2015-08-29T17:00:00L192C106,16.0,908.9686666666666,7.504795326249005,-278.94933333333336,23.705575002986578,87.0,-16.0,86.72821921958271,26.617632249517413,-20.36686667329608,35.45585080081712,20.45097246237609,0.27797506160122665,0.37859564169342935,000
sjh_2015-08-29T19_1,2015-08-29T19:04:54.000000,SOL2015-08-29T17:00:00L192C106,5.6,919.108,0.0,-248.269,0.0,87.0,-14.0,16.578043551637897,5.957459143531491,-4.382552209928658,6.6770191702585295,0.0,nan,0.45883207014843236,110
sjh_2015-08-29T19_2,2015-08-29T19:41:18.000000,SOL2015-08-29T17:00:00L192C106,63.0,910.3279,2.7363236815113914,-281.68489999999997,6.1669997154207765,87.0,-17.0,82.24621715921046,21.03802612822633,-16.752778647250956,19.446518584406768,8.49045586799217,0.037452740054285276,0.4089019180057167,000
sjh_2015-08-29T22_1,2015-08-29T22:17:54.000000,SOL2015-08-29T17:00:00L192C106,42.0,892.5866249999999,17.977503051991803,-292.99725,32.83685803616875,78.0,-16.0,84.28522326600316,26.881585739297954,-20.38126735897305,32.91515298311147,20.239389630084382,0.06753623659134868,0.421751804478832,000
sjh_2015-08-29T22_2,2015-08-29T22:54:18.000000,SOL2015-08-29T17:00:00L192C106,5.6,873.853,0.0,-311.637,0.0,74.0,-17.0,44.767118491142575,12.616643152118927,-9.842693172724351,28.323074585927262,0.0,nan,0.39138835938408106,110
sjh_2015-08-29T23_1,2015-08-29T23:40:42.000000,SOL2015-08-29T23:09:35L199C103,9.6,925.95,0.25499999999999545,-232.06,0.05000000000001137,88.0,-13.0,67.49784959537595,23.14562975185006,-17.235439846655083,33.719211628224045,10.484324712209117,nan,0.45003490686606007,010
sjh_2015-08-30T02_1,2015-08-30T02:26:18.000000,SOL2015-08-30T02:26:10L196C107,31.6,887.5491666666667,11.468634420549899,-301.72116666666665,13.253980099284218,77.0,-17.0,78.43230830467763,23.29510288507372,-17.960632931700534,27.984266135496767,6.766036901886444,0.06284640088515836,0.4256842893560216,000
sjh_2015-08-30T02_2,2015-08-30T02:41:54.000000,SOL2015-08-30T02:26:10L196C107,5.6,913.01,0.0,-272.939,0.0,87.0,-16.0,59.43970688016548,25.894909451792255,-18.037062726284635,22.603909506985783,0.0,nan,0.5148200585701164,110
sjh_2015-08-30T02_3,2015-08-30T02:57:30.000000,SOL2015-08-30T02:26:10L196C107,31.8,905.717,10.149938896367818,-284.543,15.029049896783238,85.0,-16.0,105.5713392024559,31.395089955087077,-24.198788793184963,35.36929440044632,14.59610473429658,0.3383696769309484,0.39187817742428716,000
sjh_2015-08-30T03_1,2015-08-30T03:18:30.000000,SOL2015-08-30T02:26:10L196C107,10.8,887.779,3.3379999999999654,-303.63250000000005,0.5635000000000048,77.0,-17.0,48.01076571978418,17.96405862161253,-13.072686717523274,21.916716780870352,7.181360354912991,nan,0.44433293725401657,010
sjh_2015-08-30T04_1,2015-08-30T04:10:30.000000,SOL2015-08-30T02:26:10L196C107,16.0,914.6555000000001,1.059500000000014,-270.391,0.33899999999999864,87.0,-16.0,59.82418725732923,29.32451035116014,-19.67852638948969,39.71591593851984,11.359218070114967,nan,0.3828079439546266,010
sjh_2015-08-30T04_2,2015-08-30T04:31:30.000000,SOL2015-08-30T02:26:10L196C107,16.0,913.474,2.9291855523336325,-274.809,5.546952857200075,87.0,-16.0,80.72715855893853,22.65091594658565,-17.687929397712796,70.15450021685295,11.217915269346827,0.12937044640855533,0.36824377228132005,000
sjh_2015-08-30T04_3,2015-08-30T04:36:42.000000,SOL2015-08-30T02:26:10L196C107,5.6,887.806,0.0,-331.213,0.0,82.0,-19.0,18.56702025097187,7.626202969092478,-5.4058205733419555,8.213954528727303,0.0,nan,0.4975341687788823,110
sjh_2015-08-30T04_4,2015-08-30T04:41:54.000000,SOL2015-08-30T02:26:10L196C107,5.6,915.99,0.0,-270.592,0.0,87.0,-16.0,35.32757190920425,9.0348598846392,-7.1948188897181105,13.783891177748043,0.0,nan,0.3658428566264855,110
sjh_2015-09-10T11_1,2015-09-10T11:45:42.000000,SOL2015-09-10T11:30:06L047C086,31.6,952.8183999999999,0.9470452153936636,144.35539999999997,1.9745380826917496,90.0,8.0,94.87948421550362,17.517326601965458,-14.787207045652902,39.75237880647164,4.774760562246214,0.07602522773678175,0.39066032848716503,000
sjh_2015-09-10T12_1,2015-09-10T12:27:18.000000,SOL2015-09-10T11:30:06L047C086,5.6,938.874,0.0,197.055,0.0,91.0,11.0,47.90412629408869,15.750725231006042,-11.853373507471654,38.05109945849133,0.0,nan,0.43365270795730787,111
sjh_2015-09-10T12_2,2015-09-10T12:42:54.000000,SOL2015-09-10T11:30:06L047C086,47.4,952.2083333333334,6.2828754386648304,66.90503333333334,5.399361877522606,90.0,4.0,130.35386082828535,47.57252331988838,-34.85296525177955,66.43905290113081,14.34184217809315,0.20890041799404704,0.4324055999771046,000
sjh_2015-09-10T13_1,2015-09-10T13:24:30.000000,SOL2015-09-10T11:30:06L047C086,5.8,953.203,0.0,161.812,0.0,91.0,9.0,34.86332062497782,9.83389055354133,-7.6703237253383305,23.047225711568814,0.0,nan,0.39161759352207515,111
sjh_2015-09-10T13_2,2015-09-10T13:35:06.000000,SOL2015-09-10T11:30:06L047C086,10.8,944.1804999999999,14.339499999999987,141.98145,96.33355,90.0,8.0,88.26223252762186,25.04288295501795,-19.507863781105904,46.69488483809129,12.810072871665973,nan,0.4710580547867162,010
sjh_2015-09-10T13_3,2015-09-10T13:35:06.000000,SOL2015-09-10T11:30:06L047C086,16.0,939.613,11.618999999999971,200.957,44.926,91.0,11.0,82.52543957471538,19.458686647992803,-15.745947223840526,33.7421385113717,5.6010655396458375,nan,0.38671315255659644,011
